name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
quezon city,12/1/2023,33,25.1,29.3,37.9,25.1,32.9,23.2,70.9,0.03,100,8.33,rain,0,0,51.8,28.9,71.5,1011.9,63.5,9.6,124,10.8,5,10,2023-12-01T06:04:52,2023-12-01T17:24:21,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999,98425099999"
quezon city,12/2/2023,33.9,24.7,29.1,39.2,24.7,32.4,23,70.9,0.003,100,4.17,rain,0,0,32.4,22.7,97.5,1012.2,54.9,9.4,134.9,11.6,7,10,2023-12-02T06:05:25,2023-12-02T17:24:33,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/3/2023,30.9,23.5,27.1,35.3,23.5,29.2,23.1,79.4,1.745,100,25,rain,0,0,50.4,14.7,103.1,1012.9,64.2,9.3,102,8.8,6,10,2023-12-03T06:05:59,2023-12-03T17:24:45,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/4/2023,33.9,24.1,28.8,39.3,24.1,31.4,23.2,73.5,0,0,0,,0,0,32.4,14.6,86,1011.2,50.1,9.4,148.7,12.9,8,10,2023-12-04T06:06:33,2023-12-04T17:24:59,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/5/2023,33,24.7,29,40.6,24.7,33.4,24.2,76.4,6.759,100,4.17,rain,0,0,13.3,17.4,105.8,1010.5,50.8,9.6,174,14.9,8,30,2023-12-05T06:07:07,2023-12-05T17:25:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,F0027,E0758,98433099999"
quezon city,12/6/2023,32.9,24.2,28.8,39.3,24.2,32.9,24,76.2,0.035,100,8.33,rain,0,0,36,13.2,115,1011.3,47.7,9.2,105.9,9.2,6,30,2023-12-06T06:07:41,2023-12-06T17:25:30,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/7/2023,31.9,25.2,28.7,39,25.2,33,24.3,77.7,0.007,100,8.33,rain,0,0,32.4,13.2,135.9,1010.9,58.2,9.2,57.6,5,3,30,2023-12-07T06:08:16,2023-12-07T17:25:47,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/8/2023,32.9,25.4,28.8,39,25.4,32.7,24.3,77.5,0.012,100,4.17,rain,0,0,11.5,12.9,104.4,1011.2,56.7,9.2,138,11.9,8,10,2023-12-08T06:08:50,2023-12-08T17:26:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/9/2023,33,23.9,28.7,39.3,23.9,32.2,23.4,74,0,0,0,,0,0,14.8,22.6,116.6,1011.5,34.4,9.5,140.5,12.2,6,10,2023-12-09T06:09:24,2023-12-09T17:26:24,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/10/2023,33.9,23,28.4,37.3,23,30.6,22.6,72.5,0.118,100,4.17,rain,0,0,37.1,21.7,104.3,1010.8,34.5,9.4,153.4,13.4,7,10,2023-12-10T06:09:58,2023-12-10T17:26:44,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/11/2023,31.1,23.5,27.8,39.2,23.5,30.9,23.8,79.6,4.258,100,8.33,rain,0,0,19.1,9.6,68.4,1011.5,44,9.3,127.3,11,7,10,2023-12-11T06:10:31,2023-12-11T17:27:05,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/12/2023,33.6,23.8,28.8,39.3,23.8,31.9,23,72,0.007,100,8.33,rain,0,0,46.8,14.4,109.1,1011.4,40.4,9.4,88.9,7.6,7,10,2023-12-12T06:11:05,2023-12-12T17:27:26,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/13/2023,33.5,24.1,28.9,44.9,24.1,33,23.6,73.7,0.42,100,16.67,rain,0,0,50.4,19.8,98.3,1012.9,48.7,9.6,98.3,8.5,7,10,2023-12-13T06:11:39,2023-12-13T17:27:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/14/2023,32.9,24.9,28,37.8,24.9,30.8,22.8,74.4,0.585,100,8.33,rain,0,0,50.9,25.5,55,1013.4,57.1,9.4,124.6,10.7,7,10,2023-12-14T06:12:12,2023-12-14T17:28:13,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/15/2023,30.1,24.4,26.9,35.1,24.4,29,24.2,85.4,2.949,100,16.67,rain,0,0,27.4,12.7,36.7,1012.8,84.2,9,83,7.1,5,10,2023-12-15T06:12:45,2023-12-15T17:28:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/16/2023,31,23.4,27,36.5,23.4,29.4,23.7,82.7,0.1,100,4.17,rain,0,0,21.2,20.4,45.8,1012.8,80.3,8.8,135.6,11.7,5,10,2023-12-16T06:13:18,2023-12-16T17:29:03,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98432099999,98429099999,C6CX3,RPLC,98327099999,98428099999,98434099999,RPLL,98430099999,F0027,E0758,98433099999"
quezon city,12/17/2023,31.9,23.7,28.1,34.4,23.7,29.5,21.2,68.2,1.545,100,8.33,rain,0,0,52.9,29.5,56.4,1012.9,56.8,9.5,127.9,11.2,7,10,2023-12-17T06:13:50,2023-12-17T17:29:29,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/18/2023,30.9,24.4,26.7,37.4,24.4,28.3,23.6,84.1,3.105,100,25,rain,0,0,54,14.4,35.2,1012.6,86.2,9,91.7,7.8,6,10,2023-12-18T06:14:22,2023-12-18T17:29:55,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/19/2023,30.9,24.7,27.9,36.5,24.7,30.8,23.8,78.6,0.01,100,8.33,rain,0,0,26.6,14.4,64.3,1012,84.1,9.4,106.5,9.2,5,10,2023-12-19T06:14:53,2023-12-19T17:30:23,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98432099999,98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/20/2023,32.9,25.2,28.8,39.1,25.2,32.4,23.6,74.4,0.005,100,4.17,rain,0,0,14.8,13.6,106.9,1011.4,68.9,9.5,92,8,5,10,2023-12-20T06:15:25,2023-12-20T17:30:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/21/2023,30,25.2,27.9,36.2,25.2,31.4,24,80,0.015,100,4.17,rain,0,0,31.7,10.8,90.3,1011.9,78.3,9.3,62.9,5.6,3,10,2023-12-21T06:15:55,2023-12-21T17:31:20,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/22/2023,29,24.1,26.6,32.7,24.1,28,22.4,78.7,5.352,100,16.67,rain,0,0,57.6,20.2,47.9,1014.6,91.8,9.2,77.7,6.7,4,10,2023-12-22T06:16:25,2023-12-22T17:31:50,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/23/2023,29.9,23.9,26.7,33.8,23.9,28.3,21.4,73,0.045,100,20.83,rain,0,0,61.6,24,45.8,1015.9,89.9,9.2,81.3,6.9,5,10,2023-12-23T06:16:55,2023-12-23T17:32:20,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/24/2023,30,24.9,27.5,34.1,24.9,29.5,22.5,74.6,0.005,100,8.33,rain,0,0,32.4,14.4,2.6,1015.3,74.5,9.5,77.7,6.7,4,10,2023-12-24T06:17:24,2023-12-24T17:32:51,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/25/2023,31.9,24.2,28,35.7,24.2,30.1,22.2,71.8,0,0,0,,0,0,50.4,16.7,63.7,1014.3,67.7,9.2,165.4,14.3,7,10,2023-12-25T06:17:52,2023-12-25T17:33:22,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/26/2023,30,24.6,27.2,36,24.6,29.6,23.3,79.8,0.744,100,29.17,rain,0,0,45,13.1,54.4,1015.1,69.7,9.3,115.8,9.8,7,10,2023-12-26T06:18:20,2023-12-26T17:33:54,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/27/2023,31.9,23.9,27.4,35.4,23.9,29.5,23.3,79.2,0.285,100,12.5,rain,0,0,32.4,11.2,46,1016,69.4,9.2,83.3,7.2,4,10,2023-12-27T06:18:47,2023-12-27T17:34:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/28/2023,32,25.1,27.8,36.9,25.1,30.2,23.6,78.8,0.193,100,4.17,rain,0,0,20.5,12.9,102.3,1014.9,48.1,9.3,83.2,7.4,5,10,2023-12-28T06:19:14,2023-12-28T17:34:59,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/29/2023,31.1,24.1,27.7,36.6,24.1,29.9,23,76.6,0.018,100,4.17,rain,0,0,28.4,16.3,91.8,1013.2,56.8,9.4,74.8,6.5,6,10,2023-12-29T06:19:39,2023-12-29T17:35:32,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/30/2023,32.9,23.3,27.9,39,23.3,31,23.6,78.2,6.565,100,8.33,rain,0,0,16.6,14.6,100.5,1011.8,58.9,9.4,84,7.3,4,10,2023-12-30T06:20:04,2023-12-30T17:36:06,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,12/31/2023,32.9,23.9,28.3,39.1,23.9,31.5,24,78.3,13.518,100,4.17,rain,0,0,14.4,14.2,113.7,1012,42.1,9.3,139.8,12.2,5,10,2023-12-31T06:20:28,2023-12-31T17:36:39,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/1/2024,32.9,23.9,28.2,40.2,23.9,31.5,24,78.7,5.795,100,8.33,rain,0,0,29.5,16.1,103.6,1011.6,49.1,8.6,70.9,6.2,5,10,2024-01-01T06:20:52,2024-01-01T17:37:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/2/2024,32,24.2,27.9,40.4,24.2,31.2,23.9,79.4,0,0,0,rain,0,0,15.1,12.7,117.4,1011.1,68.7,9.3,92.8,8,5,10,2024-01-02T06:21:14,2024-01-02T17:37:48,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/3/2024,32,23.9,28.4,37.9,23.9,32,23.9,77.1,0,0,0,rain,0,0,11.5,12.7,83.8,1011,61,9.3,109,9.5,5,10,2024-01-03T06:21:36,2024-01-03T17:38:23,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/4/2024,31.9,25.7,28.5,36.6,25.7,31.5,23.1,73.4,0,0,0,,0,0,34.6,17.6,41.9,1011.7,58.3,9.5,123.2,10.7,7,10,2024-01-04T06:21:56,2024-01-04T17:38:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/5/2024,30.9,24.3,27.7,35.3,24.3,29.9,22.2,72.3,0.005,100,4.17,rain,0,0,35.3,15.9,81.8,1013.3,56.9,9.3,72.7,6.4,4,10,2024-01-05T06:22:16,2024-01-05T17:39:32,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98432099999,98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/6/2024,32,22.8,27.7,35.6,22.8,29.5,21.7,70.8,0,0,0,,0,0,18.7,13.2,127.8,1013.4,43.5,9.3,136.3,11.8,6,10,2024-01-06T06:22:35,2024-01-06T17:40:07,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/7/2024,31.9,23.9,27.7,34.8,23.9,29.5,21.3,68.9,0,0,0,,0,0,20.9,20.4,101.7,1013.9,50.2,9.3,94.2,8.1,6,10,2024-01-07T06:22:53,2024-01-07T17:40:43,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/8/2024,31.9,22.5,27.6,36.6,22.5,29.7,22,72.4,0,0,0,,0,0,39.6,21.6,96.8,1013.2,51.7,9.4,83.4,7.2,4,10,2024-01-08T06:23:10,2024-01-08T17:41:18,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/9/2024,31.9,24.9,27.7,37.7,24.9,30.6,23.6,78.8,0.212,100,12.5,rain,0,0,13.7,12.5,75.7,1012.3,67.6,9.5,85.8,7.5,6,10,2024-01-09T06:23:25,2024-01-09T17:41:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/10/2024,32,23.8,28.2,39,23.8,31.7,24,78.7,0.005,100,4.17,rain,0,0,33.5,18,326.6,1011.2,57.7,9.5,135.8,11.7,6,10,2024-01-10T06:23:40,2024-01-10T17:42:28,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/11/2024,31,24.2,27.4,34.4,24.2,29.2,22.3,74.6,0.02,100,4.17,rain,0,0,32.4,16.5,101.2,1012.1,62.7,9.5,72.9,6.3,4,10,2024-01-11T06:23:54,2024-01-11T17:43:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/12/2024,30,23.1,26.6,33.3,23.1,27.8,21.6,74.8,0,0,0,,0,0,43.2,19.8,117,1012.3,60.5,9.5,63,5.4,4,10,2024-01-12T06:24:07,2024-01-12T17:43:38,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/13/2024,30,23.7,27,33.3,23.7,28.2,21.2,71,0,0,0,rain,0,0,32.4,20.4,108,1013,75.9,9.3,67.9,5.9,3,10,2024-01-13T06:24:19,2024-01-13T17:44:13,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/14/2024,30.9,23.4,27.2,33.9,23.4,28.4,20.5,67.4,0,0,0,,0,0,39.6,19.6,97.3,1014.2,63.7,9.4,88.9,7.8,4,10,2024-01-14T06:24:29,2024-01-14T17:44:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/15/2024,30.9,23.7,27,33.6,23.7,28,20.7,69.3,0,0,0,rain,0,0,48.2,25.7,71.1,1013.8,45.6,9.4,95.8,8.3,7,10,2024-01-15T06:24:39,2024-01-15T17:45:23,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/16/2024,30.9,23,26.9,32.5,23,27.6,19.7,65.4,0,0,0,rain,0,0,50.4,28.9,89.9,1013.9,51.4,9.4,118.1,10.3,7,10,2024-01-16T06:24:47,2024-01-16T17:45:57,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/17/2024,29.9,21.5,26.2,31.8,21.5,26.6,18.8,64.8,0,0,0,rain,0,0,39.2,28.4,82.7,1014.1,52,9.4,115.3,10.1,6,10,2024-01-17T06:24:54,2024-01-17T17:46:31,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/18/2024,30.9,20.3,25.8,33.5,20.3,26.8,19.8,70.5,0,0,0,,0,0,19.4,18.2,57,1013,55.4,9.8,99.3,8.5,6,10,2024-01-18T06:25:00,2024-01-18T17:47:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/19/2024,30.9,23.4,27,35.2,23.4,28.7,21.9,74.5,0.006,100,8.33,rain,0,0,19.1,16.5,99.4,1011.8,71.5,9.5,71,6.1,3,10,2024-01-19T06:25:05,2024-01-19T17:47:39,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/20/2024,30,21.7,26.1,34,21.7,27.1,22.2,79.6,0.401,100,8.33,rain,0,0,14.4,20.9,282.9,1012,73.2,9.3,63.2,5.6,3,10,2024-01-20T06:25:09,2024-01-20T17:48:12,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/21/2024,32,24.2,27.7,36.6,24.2,29.5,22.1,72.7,0,0,0,,0,0,15.5,9.5,122.9,1013.3,69.8,9.2,117.3,10.2,7,10,2024-01-21T06:25:12,2024-01-21T17:48:46,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/22/2024,31,24.4,27.4,34.6,24.4,29.5,22.4,74.6,0.006,100,8.33,rain,0,0,22,12.9,112.4,1013.6,71.8,9.3,95.9,8.2,6,10,2024-01-22T06:25:14,2024-01-22T17:49:18,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/23/2024,31,24.1,27.3,35.5,24.1,29.4,23,78.3,1.526,100,16.67,rain,0,0,22,12.9,124.8,1014.4,75.8,9.3,83.5,7.2,5,10,2024-01-23T06:25:14,2024-01-23T17:49:50,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/24/2024,30.8,23.9,27.2,32.5,23.9,28.4,20.3,67.1,0,0,0,,0,0,41.8,18,78,1015.7,46.2,9.5,169.7,14.8,7,10,2024-01-24T06:25:13,2024-01-24T17:50:22,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/25/2024,29.9,21.9,25.8,31.8,21.9,26.5,19.5,68.6,0,0,0,,0,0,40.7,19.8,87.4,1018.1,58.2,9.5,98.5,8.3,7,10,2024-01-25T06:25:11,2024-01-25T17:50:54,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/26/2024,29,21.9,25.4,30.3,21.9,25.8,18.6,66.8,0,0,0,,0,0,36,16.7,86.1,1018.6,65.7,9.4,95.4,8.1,6,10,2024-01-26T06:25:08,2024-01-26T17:51:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/27/2024,29.9,20.9,25.5,30.8,20.9,25.9,18.2,64.5,0,0,0,,0,0,37.1,21.7,82.3,1018.1,58.4,9.5,121.1,10.4,7,10,2024-01-27T06:25:04,2024-01-27T17:51:56,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/28/2024,28.9,21.4,25.5,30.1,21.4,25.9,18.4,65.5,0.005,100,4.17,rain,0,0,50.4,23.8,62.4,1018.2,57,9.3,103.8,8.9,8,10,2024-01-28T06:24:59,2024-01-28T17:52:26,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/29/2024,30.9,22.2,26,31.7,22.2,26.3,18.1,63.1,0,0,0,rain,0,0,42.5,23.6,75.4,1018.1,51.7,9.3,109.5,9.7,7,10,2024-01-29T06:24:52,2024-01-29T17:52:55,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/30/2024,30.8,20.2,26.2,32.8,20.2,26.9,19.2,66.2,0,0,0,,0,0,36,18.4,88.1,1017.1,49.8,9.3,108.1,9.4,5,10,2024-01-30T06:24:45,2024-01-30T17:53:24,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,1/31/2024,29.9,21.3,26.1,33.1,21.3,27.3,20.5,71.6,0,0,0,rain,0,0,39.6,20.2,111.2,1016.1,50.5,10,64.1,5.6,3,10,2024-01-31T06:24:36,2024-01-31T17:53:53,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,remote,E0758,98433099999"
quezon city,2/1/2024,31.8,22,27.1,36.5,22,28.6,21.5,72.4,0.02,100,12.5,rain,0,0,33.5,18,102.6,1015.4,56,9.5,72.9,6.3,3,10,2024-02-01T06:24:26,2024-02-01T17:54:21,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/2/2024,31.1,23.2,27.3,34.3,23.2,28.9,21.7,71.9,0,0,0,rain,0,0,19.8,16.7,107.3,1014.9,61.5,9.4,69,5.8,4,10,2024-02-02T06:24:15,2024-02-02T17:54:49,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/3/2024,33.3,21.6,27.8,36.9,21.6,29.6,21.4,69.5,0,0,0,,0,0,36,18,114.3,1014.7,31.7,9.5,157.3,13.5,7,10,2024-02-03T06:24:03,2024-02-03T17:55:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/4/2024,34,23.9,28.6,37,23.9,30.5,21.5,66.6,0,0,0,,0,0,18.7,20,123.8,1014.8,27.6,9.7,128.3,11,7,10,2024-02-04T06:23:50,2024-02-04T17:55:42,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98432099999,98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/5/2024,32,22.7,27.9,38.9,22.7,30.8,22.8,74.4,0.002,100,4.17,rain,0,0,14,17.6,110.1,1015.1,37,9.3,83.2,7.2,4,10,2024-02-05T06:23:36,2024-02-05T17:56:08,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/6/2024,33.8,22.2,27.9,37.1,22.2,29.4,21.1,68,0,0,0,,0,0,18.4,16.5,103.2,1015.2,38.2,9.4,141.4,12.2,6,10,2024-02-06T06:23:20,2024-02-06T17:56:34,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
quezon city,2/7/2024,32.8,21.5,27.8,35,21.5,29.5,20.9,67.7,0,0,0,,0,0,17.6,17.8,127.4,1013.7,31.4,9.5,147.7,13,7,10,2024-02-07T06:23:04,2024-02-07T17:56:58,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"98429099999,RPLC,98327099999,98428099999,RPLL,98430099999,E0758,98433099999"
